X,Y,id,ESPECIE,FRECUENCIA,OBSERV,FOTOGRAFIA,CALIBRE,icon_url
-2.99943982222353,43.0436958944089,,Platanus x hispanica,,,DCIM/arboles_20220912120237973.jpg,"80",./18.png
-2.99930181015522,43.0436798315733,,Platanus x hispanica,,,DCIM/arboles_20220912120519835.jpg,"95",./18.png
-2.99927866790498,43.0436368650192,,Platanus x hispanica,,,DCIM/arboles_20220912120519835.jpg,"100",./18.png
-2.99933833294036,43.0436214823438,,Platanus x hispanica,,,DCIM/arboles_20220912120519835.jpg,"90",./18.png
-2.99941643934813,43.0436543706386,,Platanus x hispanica,,,DCIM/arboles_20220912120237973.jpg,"80",./18.png
-2.99948044361606,43.0436405792597,,Platanus x hispanica,,,DCIM/arboles_20220912120237973.jpg,"90",./18.png
-2.99945396118483,43.0435964058346,,Platanus x hispanica,,,DCIM/arboles_20220912121901935.jpg,"45",./18.png
-2.99937427031933,43.0435661309546,,Platanus x hispanica,,,DCIM/arboles_20220912120519835.jpg,"90",./18.png
-2.99934420570713,43.0435260943971,,Platanus x hispanica,,,DCIM/arboles_20220912120519835.jpg,"90",./18.png
-2.99940894799867,43.0435143738108,,Platanus x hispanica,,,DCIM/arboles_20220912120519835.jpg,"75",./18.png
-2.99949211619481,43.0435377262367,,Platanus x hispanica,,,DCIM/arboles_20220912121901935.jpg,"60",./18.png
-2.99951420745488,43.0435822858117,,Platanus x hispanica,,,DCIM/arboles_20220912121901935.jpg,"65",./18.png
-2.99955481747801,43.0435250973406,,Platanus x hispanica,,,DCIM/arboles_20220912121901935.jpg,"65",./18.png
-2.99952947742746,43.0434829206195,,Platanus x hispanica,,,DCIM/arboles_20220912121901935.jpg,"60",./18.png
-2.9994433854525,43.0434543259146,,Platanus x hispanica,,,DCIM/arboles_20220912120519835.jpg,"90",./18.png
-2.99947749793699,43.0433973757238,,Platanus x hispanica,,,DCIM/arboles_20220912121638569.jpg,"55",./18.png
-2.99956473965932,43.0434248544719,,Platanus x hispanica,,,DCIM/arboles_20220912121901935.jpg,"90",./18.png
-2.9995873277065,43.0434698609636,,Platanus x hispanica,,,DCIM/arboles_20220912121901935.jpg,"60",./18.png
-2.99962603820737,43.043411710846,,Platanus x hispanica,,,DCIM/arboles_20220912121901935.jpg,"70",./18.png
-2.99945729931587,43.0433569016769,,Platanus x hispanica,,,DCIM/arboles_20220912121638569.jpg,"75",./18.png
-2.99951610812328,43.0433408558303,,Platanus x hispanica,,,DCIM/arboles_20220912121638569.jpg,"65",./18.png
-2.99948802688247,43.0433009626748,,Platanus x hispanica,,,DCIM/arboles_20220912121638569.jpg,"80",./18.png
-2.99955424036664,43.0432823172949,,Platanus x hispanica,,,DCIM/arboles_20220912121638569.jpg,"65",./18.png
-2.99952511424125,43.0432429469885,,Platanus x hispanica,,,DCIM/arboles_20220912121638569.jpg,"80",./18.png
-2.99955778822558,43.0431825847237,,Platanus x hispanica,,,DCIM/arboles_20220912121638569.jpg,"95",./18.png
-2.99962045438274,43.0431708772103,,Platanus x hispanica,,,DCIM/arboles_20220912121638569.jpg,"95",./18.png
-2.99959976308745,43.0431197099868,,Platanus x hispanica,,,DCIM/arboles_20220912121714723.jpg,"100",./18.png
-2.99963020748089,43.0433100347924,,Platanus x hispanica,,,DCIM/arboles_20220912121839090.jpg,"85",./18.png
-2.99969527728943,43.0432947264463,,Platanus x hispanica,,,DCIM/arboles_20220912121954160.jpg,"80",./18.png
-2.99973166349491,43.0432389940945,,Platanus x hispanica,,,DCIM/arboles_20220912121954160.jpg,"90",./18.png
-2.99976506536208,43.043176696504,,Platanus x hispanica,,,DCIM/arboles_20220912121954160.jpg,"100",./18.png
-2.99974184347251,43.0431356313268,,Platanus x hispanica,,,DCIM/arboles_20220912122125703.jpg,"60",./18.png
-2.99977438966358,43.0430812927544,,Platanus x hispanica,,,DCIM/arboles_20220912122125703.jpg,"70",./18.png
-2.99967338543645,43.0430125149316,,Platanus x hispanica,,,DCIM/arboles_20220912122322028.jpg,"95",./18.png
-2.99983463242132,43.0430664025993,,Platanus x hispanica,,,DCIM/arboles_20220912122125703.jpg,"65",./18.png
-2.9998132630212,43.0430208839658,,Platanus x hispanica,,,DCIM/arboles_20220912122125703.jpg,"85",./18.png
-2.99970171466547,43.0429587695409,,Platanus x hispanica,,,DCIM/arboles_20220912122322028.jpg,"90",./18.png
-2.99975796135027,43.0429481677286,,Platanus x hispanica,,,DCIM/arboles_20220912122322028.jpg,"80",./18.png
-2.99973408027029,43.0429082951428,,Platanus x hispanica,,,DCIM/arboles_20220912122322028.jpg,"60",./18.png
-2.99979221228099,43.0428926228224,,Platanus x hispanica,,,DCIM/arboles_20220912122322028.jpg,"60",./18.png
-2.99977178769119,43.0428529807274,,Platanus x hispanica,,,DCIM/arboles_20220912122322028.jpg,"60",./18.png
-2.999828662751,43.042831315982,,Platanus x hispanica,,,DCIM/arboles_20220912122322028.jpg,"60",./18.png
-2.99984248837502,43.0429633793626,,Platanus x hispanica,,,DCIM/arboles_20220912122125703.jpg,"55",./18.png
-2.9999047053508,43.0429543908257,,Platanus x hispanica,,,DCIM/arboles_20220912122125703.jpg,"70",./18.png
-2.99987925305052,43.0429087563422,,Platanus x hispanica,,,DCIM/arboles_20220912122922150.jpg,"50",./18.png
-2.99994052729236,43.0428926229956,,Platanus x hispanica,,,DCIM/arboles_20220912122922150.jpg,"50",./18.png
-2.9999128753949,43.0428545942613,,Platanus x hispanica,,,DCIM/arboles_20220912122922150.jpg,"55",./18.png
-2.99995026839958,43.042794900722,,Platanus x hispanica,,,DCIM/arboles_20220912122922150.jpg,"70",./18.png
-2.99997577249939,43.0428346569074,,Platanus x hispanica,,,DCIM/arboles_20220912122922150.jpg,"50",./18.png
-2.99986091766398,43.0427807275039,,Platanus x hispanica,,,DCIM/arboles_20220912122322028.jpg,"70",./18.png
-2.99983771602859,43.042738464493,,Platanus x hispanica,,,DCIM/arboles_20220912122322028.jpg,"45",./18.png
-2.99989827860475,43.0427202885516,,Platanus x hispanica,,,DCIM/arboles_20220912122322028.jpg,"60",./18.png
-2.99987675491892,43.0426761773219,,Platanus x hispanica,,,DCIM/arboles_20220912122322028.jpg,"60",./18.png
-2.99991125631165,43.0426251012171,,Platanus x hispanica,,,DCIM/arboles_20220912122322028.jpg,"65",./18.png
-2.999961267369,43.0426053672829,,Platanus x hispanica,,,DCIM/arboles_20220912123154002.jpg,"60",./18.png
-3.00001493074801,43.0426744647934,,Platanus x hispanica,,,DCIM/arboles_20220912123301968.jpg,"60",./18.png
-3.00007686006241,43.0426611839911,,Platanus x hispanica,,,DCIM/arboles_20220912123328893.jpg,"70",./18.png
-3.0000522699822,43.0426175327101,,Platanus x hispanica,,,DCIM/arboles_20220912123301968.jpg,"55",./18.png
-3.00011399909671,43.042604377887,,Platanus x hispanica,,,DCIM/arboles_20220912123328893.jpg,"55",./18.png
-3.00008563700983,43.0425639958014,,Platanus x hispanica,,,DCIM/arboles_20220912123301968.jpg,"50",./18.png
-3.00014277809481,43.0425520646663,,Platanus x hispanica,,,DCIM/arboles_20220912123328893.jpg,"60",./18.png
-3.00012067231844,43.0425037285289,,Platanus x hispanica,,,DCIM/arboles_20220912123301968.jpg,"45",./18.png
-3.00017989877139,43.0424887381221,,Platanus x hispanica,,,DCIM/arboles_20220912123328893.jpg,"85",./18.png
-3.00015320504203,43.0424471323494,,Platanus x hispanica,,,DCIM/arboles_20220912123301968.jpg,"50",./18.png
-2.99994899271404,43.0425570128818,,Platanus x hispanica,,,DCIM/arboles_20220912123154002.jpg,"70",./18.png
-2.9999953513773,43.0425514233502,,Platanus x hispanica,,,DCIM/arboles_20220912123154002.jpg,"45",./18.png
-2.99997788751578,43.0425048438239,,Platanus x hispanica,,,DCIM/arboles_20220912123154002.jpg,"80",./18.png
-3.00003313682638,43.042490171271,,Platanus x hispanica,,,DCIM/arboles_20220912123154002.jpg,"55",./18.png
-3.00001059256183,43.0424449891363,,Platanus x hispanica,,,DCIM/arboles_20220912123154002.jpg,"50",./18.png
-3.00004025119668,43.0423911078342,,Platanus x hispanica,,,DCIM/arboles_20220912123154002.jpg,"85",./18.png
-3.0000979447085,43.0423716962845,,Platanus x hispanica,,,DCIM/arboles_20220912123154002.jpg,"50",./18.png
-3.00007493016094,43.0423345015851,,Platanus x hispanica,,,DCIM/arboles_20220912123154002.jpg,"80",./18.png
-3.00010691629869,43.0422767066916,,Platanus x hispanica,,,DCIM/arboles_20220912124243921.jpg,"80",./18.png
-3.00016854821517,43.0422601120512,,Platanus x hispanica,,,DCIM/arboles_20220912124243921.jpg,"50",./18.png
-3.00014514357309,43.042215192309,,Platanus x hispanica,,,DCIM/arboles_20220912124243921.jpg,"85",./18.png
-3.0002017044596,43.0422046060344,,Platanus x hispanica,,,DCIM/arboles_20220912124243921.jpg,"55",./18.png
-3.0001736189229,43.0421625474379,,Platanus x hispanica,,,DCIM/arboles_20220912124243921.jpg,"90",./18.png
-3.00023174003752,43.0421470972214,,Platanus x hispanica,,,DCIM/arboles_20220912124243921.jpg,"60",./18.png
-3.0001966331862,43.0421121914746,,Platanus x hispanica,,,DCIM/arboles_20220912124243921.jpg,"80",./18.png
-3.00025826490063,43.04209244954,,Platanus x hispanica,,,DCIM/arboles_20220912124243921.jpg,"65",./18.png
-3.00023173969078,43.042054968765,,Platanus x hispanica,,,DCIM/arboles_20220912124243921.jpg,"75",./18.png
-3.00021377619249,43.0424314679926,,Platanus x hispanica,,,DCIM/arboles_20220912123328893.jpg,"85",./18.png
-3.00018788733438,43.0423879053919,,Platanus x hispanica,,,DCIM/arboles_20220912124715336.jpg,"70",./18.png
-3.00024880188346,43.0423742221367,,Platanus x hispanica,,,DCIM/arboles_20220912124715336.jpg,"90",./18.png
-3.00022139015292,43.0423284255645,,Platanus x hispanica,,,DCIM/arboles_20220912124715336.jpg,"70",./18.png
-3.00028078177113,43.0423144630474,,Platanus x hispanica,,,DCIM/arboles_20220912124715336.jpg,"90",./18.png
-3.00025489291019,43.0422697834699,,Platanus x hispanica,,,DCIM/arboles_20220912124715336.jpg,"80",./18.png
-3.00031733016634,43.0422516322108,,Platanus x hispanica,,,DCIM/arboles_20220912124715336.jpg,"85",./18.png
-3.00028763418502,43.0422136545965,,Platanus x hispanica,,,DCIM/arboles_20220912124715336.jpg,"75",./18.png
-3.00032146063369,43.0421596556095,,Platanus x hispanica,,,DCIM/arboles_20220912124715336.jpg,"90",./18.png
-3.00034656938801,43.0422045461205,,Platanus x hispanica,,,DCIM/arboles_20220912124715336.jpg,"70",./18.png
-3.0003919422906,43.0419829913323,,Platanus x hispanica,,,DCIM/arboles_20220912124842307.jpg,"65",./18.png
-3.00043506921063,43.0420159558504,,Platanus x hispanica,,,DCIM/arboles_20220912124842307.jpg,"120",./18.png
-3.00041554799183,43.0419110683235,,Platanus x hispanica,,,DCIM/arboles_20220912124842307.jpg,"95",./18.png
-3.00042871340788,43.0418465775803,,Platanus x hispanica,,,DCIM/arboles_20220912124842307.jpg,"90",./18.png
-3.00048064502258,43.0418255562697,,Platanus x hispanica,,,DCIM/arboles_20220912124842307.jpg,"85",./18.png
-3.0004350676131,43.0417898648003,,Platanus x hispanica,,,DCIM/arboles_20220912124842307.jpg,"75",./18.png
-3.00048334544497,43.041759279277,,Platanus x hispanica,,,DCIM/arboles_20220912124842307.jpg,"130",./18.png
-3.00043869886723,43.0417259332949,,Platanus x hispanica,,,DCIM/arboles_20220912124842307.jpg,"95",./18.png
-3.00048681865129,43.0416856429413,,Platanus x hispanica,,,DCIM/arboles_20220912124842307.jpg,"75",./18.png
-3.00043642860028,43.0416623347879,,Platanus x hispanica,,,DCIM/arboles_20220912125546567.jpg,"60",./18.png
-3.00048409444435,43.0416310348029,,Platanus x hispanica,,,DCIM/arboles_20220912125546567.jpg,"140",./18.png
-3.00043234249119,43.0415990692636,,Platanus x hispanica,,,DCIM/arboles_20220912125546567.jpg,"60",./18.png
-3.00046885710933,43.041565311102,,Platanus x hispanica,,,DCIM/arboles_20220912125546567.jpg,"120",./18.png
-3.00041509151986,43.0415391335522,,Platanus x hispanica,,,DCIM/arboles_20220912125546567.jpg,"60",./18.png
-3.00045186216132,43.0415025059944,,Platanus x hispanica,,,DCIM/arboles_20220912125546567.jpg,"80",./18.png
-3.0003917572551,43.0414797636537,,Platanus x hispanica,,,DCIM/arboles_20220912125546567.jpg,"75",./18.png
-3.00042643987441,43.0414392405503,,Platanus x hispanica,,,DCIM/arboles_20220912125546567.jpg,"80",./18.png
-3.00036358131526,43.0414195804504,,Platanus x hispanica,,,DCIM/arboles_20220912125546567.jpg,"60",./18.png
-3.00038905569604,43.041379807883,,Platanus x hispanica,,,DCIM/arboles_20220912125546567.jpg,"80",./18.png
-3.00036570276953,43.041311703035,,Platanus x hispanica,,,DCIM/arboles_20220912125627368.jpg,"75",./18.png
-3.0003329560264,43.0413604746429,,Platanus x hispanica,,,DCIM/arboles_20220912125546567.jpg,"60",./18.png
-3.0003019308443,43.0413005512766,,Platanus x hispanica,,,DCIM/arboles_20220912125627368.jpg,"55",./18.png
-3.00032938203999,43.0412506772273,,Platanus x hispanica,,,DCIM/arboles_20220912125627368.jpg,"105",./18.png
-3.00028377017064,43.0411973958368,,Platanus x hispanica,,,DCIM/arboles_20220912125627368.jpg,"130",./18.png
-3.00021999839967,43.0411921297812,,Platanus x hispanica,,,DCIM/arboles_20220912125905792.jpg,"55",./18.png
-3.00023276955588,43.0411396442778,,Platanus x hispanica,,,DCIM/arboles_20220912125905792.jpg,"65",./18.png
-3.00017143036132,43.041137609246,,Platanus x hispanica,,,DCIM/arboles_20220912125905792.jpg,"65",./18.png
-3.00017818749653,43.0410926916806,,Platanus x hispanica,,,DCIM/arboles_20220912125905792.jpg,"50",./18.png
-3.00011441584245,43.0410871157897,,Platanus x hispanica,,,DCIM/arboles_20220912125905792.jpg,"55",./18.png
-3.00012666328954,43.0410452959837,,Platanus x hispanica,,,DCIM/arboles_20220912125905792.jpg,"70",./18.png
-3.00005655676402,43.0410406493962,,Platanus x hispanica,,,DCIM/arboles_20220912130330725.jpg,"50",./18.png
-3.0000675372517,43.0409941829531,,Platanus x hispanica,,,DCIM/arboles_20220912130453907.jpg,"100",./18.png
-3.00000376570955,43.0409867483429,,Platanus x hispanica,,,DCIM/arboles_20220912130330725.jpg,"50",./18.png
-3.00001221226242,43.0409467872061,,Platanus x hispanica,,,DCIM/arboles_20220912130453907.jpg,"55",./18.png
-2.99994717379316,43.0409390427882,,Platanus x hispanica,,,DCIM/arboles_20220912130330725.jpg,"50",./18.png
-2.99995815434,43.0409003207612,,Platanus x hispanica,,,DCIM/arboles_20220912130453907.jpg,"100",./18.png
-2.99989438290402,43.0408953643,,Platanus x hispanica,,,DCIM/arboles_20220912130330725.jpg,"55",./18.png
-2.99990789744656,43.0408516858596,,Platanus x hispanica,,,DCIM/arboles_20220912130453907.jpg,"70",./18.png
-2.99984116977304,43.0408476586952,,Platanus x hispanica,,,DCIM/arboles_20220912130330725.jpg,"55",./18.png
-2.99984792712041,43.0408015020419,,Platanus x hispanica,,,DCIM/arboles_20220912130453907.jpg,"95",./18.png
-2.99979620516601,43.040748015753,,Platanus x hispanica,,,DCIM/arboles_20220912130453907.jpg,"90",./18.png
-3.0003123166248,43.0419253478182,,Platanus x hispanica,,,DCIM/arboles_20220912140344342.jpg,"65",./18.png
-3.00028633029769,43.0418832663741,,Platanus x hispanica,,,DCIM/arboles_20220912140344342.jpg,"80",./18.png
-3.00033324014905,43.0418562845715,,Platanus x hispanica,,,DCIM/arboles_20220912140344342.jpg,"85",./18.png
-3.00028970485326,43.0418270751695,,Platanus x hispanica,,,DCIM/arboles_20220912140344342.jpg,"65",./18.png
-3.00034471421728,43.0418000933412,,Platanus x hispanica,,,DCIM/arboles_20220912140344342.jpg,"80",./18.png
-3.0003001665044,43.041769398716,,Platanus x hispanica,,,DCIM/arboles_20220912140344342.jpg,"75",./18.png
-3.00034741376932,43.0417468725958,,Platanus x hispanica,,,DCIM/arboles_20220912140344342.jpg,"70",./18.png
-3.00030624085884,43.0417070190448,,Platanus x hispanica,,,DCIM/arboles_20220912140904279.jpg,"80",./18.png
-3.00034876332556,43.0416817700149,,Platanus x hispanica,,,DCIM/arboles_20220912140904279.jpg,"60",./18.png
-3.00030455317821,43.0416513229281,,Platanus x hispanica,,,DCIM/arboles_20220912140904279.jpg,"95",./18.png
-3.00033863863199,43.041633252535,,Platanus x hispanica,,,DCIM/arboles_20220912140904279.jpg,"65",./18.png
-3.00029274113867,43.0416062709849,,Platanus x hispanica,,,DCIM/arboles_20220912140904279.jpg,"75",./18.png
-3.00033087620382,43.0415636942898,,Platanus x hispanica,,,DCIM/arboles_20220912140904279.jpg,"65",./18.png
-3.00027046714663,43.0415424061528,,Platanus x hispanica,,,DCIM/arboles_20220912140904279.jpg,"115",./18.png
-3.00030961465968,43.0415062654584,,Platanus x hispanica,,,DCIM/arboles_20220912140904279.jpg,"70",./18.png
-3.00024819329159,43.0415010673033,,Platanus x hispanica,,,DCIM/arboles_20220912140904279.jpg,"75",./18.png
-3.0002244873724,43.0414270023929,,Platanus x hispanica,,,DCIM/arboles_20220912141105138.jpg,"80",./18.png
-3.00025460677052,43.0413958013382,,Platanus x hispanica,,,DCIM/arboles_20220912141105138.jpg,"90",./18.png
-3.00019257801516,43.0413722459998,,Platanus x hispanica,,,DCIM/arboles_20220912141105138.jpg,"75",./18.png
-3.0002229323246,43.0413335246409,,Platanus x hispanica,,,DCIM/arboles_20220912141105138.jpg,"55",./18.png
-3.00016134358943,43.0413199722879,,Platanus x hispanica,,,DCIM/arboles_20220912141344320.jpg,"70",./18.png
-3.00019005121037,43.0412966096191,,Platanus x hispanica,,,DCIM/arboles_20220912141344320.jpg,"95",./18.png
-3.00012690420336,43.0412706513508,,Platanus x hispanica,,,DCIM/arboles_20220912141344320.jpg,"60",./18.png
-3.00014532094103,43.0412380538358,,Platanus x hispanica,,,DCIM/arboles_20220912141344320.jpg,"65",./18.png
-3.00006974986278,43.0412351618593,,Platanus x hispanica,,,DCIM/arboles_20220912141344320.jpg,"65",./18.png
-3.00009472109697,43.0411855150261,,Platanus x hispanica,,,DCIM/arboles_20220912125905792.jpg,"85",./18.png
-3.00004313563413,43.0411370732612,,Platanus x hispanica,,,DCIM/arboles_20220912125905792.jpg,"90",./18.png
-2.99997512178365,43.0411235770448,,Platanus x hispanica,,Tocón,DCIM/arboles_20220912141530738.jpg,"50",./18.png
-2.99998957883876,43.0410835703892,,Platanus x hispanica,,,DCIM/arboles_20220912141619377.jpg,"45",./18.png
-2.9999238650242,43.0410845343803,,Platanus x hispanica,,,DCIM/arboles_20220912141619377.jpg,"90",./18.png
-2.99993766496572,43.0410445277306,,Platanus x hispanica,,,DCIM/arboles_20220912141619377.jpg,"50",./18.png
-2.99986439413416,43.0410336824888,,Platanus x hispanica,,,DCIM/arboles_20220912141619377.jpg,"100",./18.png
-2.99988016554025,43.0409804206298,,Platanus x hispanica,,,DCIM/arboles_20220912141619377.jpg,"55",./18.png
-2.9998062376195,43.0409818665523,,Platanus x hispanica,,,DCIM/arboles_20220912141619377.jpg,"65",./18.png
-2.9998236519052,43.0409281226954,,Platanus x hispanica,,,DCIM/arboles_20220912141922954.jpg,"60",./18.png
-2.9997503811785,43.0409305325987,,Platanus x hispanica,,,DCIM/arboles_20220912141922954.jpg,"60",./18.png
-2.99976779546754,43.0408849828849,,Platanus x hispanica,,,DCIM/arboles_20220912141922954.jpg,"65",./18.png
-2.99971226749685,43.0408801626794,,Platanus x hispanica,,,DCIM/arboles_20220912141922954.jpg,"110",./18.png
-3.00250719922542,43.0430364317628,,Fraxinus excelsior,,,DCIM/arboles_20220912155835217.jpg,"25",./4.png
-3.0024345593778,43.0430760838985,,Fraxinus excelsior,,,DCIM/arboles_20220912155835217.jpg,"25",./4.png
-3.00235347213381,43.043099628119,,Fraxinus excelsior,,,DCIM/arboles_20220912155835217.jpg,"25",./4.png
-3.0022866424269,43.0431430594316,,Fraxinus excelsior,,,DCIM/arboles_20220912160130733.jpg,"25",./4.png
-3.00220143459697,43.043177693198,,Fraxinus excelsior,,,DCIM/arboles_20220912160130733.jpg,"25",./4.png
-3.00213698477528,43.0432101300427,,Fraxinus excelsior,,,DCIM/arboles_20220912160130733.jpg,"25",./4.png
-3.00205211257562,43.0432550524969,,Fraxinus excelsior,,,DCIM/arboles_20220912160210416.jpg,"30",./4.png
-3.0019770613163,43.0432906735291,,Fraxinus excelsior,,,DCIM/arboles_20220912160210416.jpg,"30",./4.png
-3.00190513707753,43.0433353617923,,Fraxinus excelsior,,,DCIM/arboles_20220912160210416.jpg,"30",./4.png
-3.00183455571973,43.0433723415236,,Fraxinus excelsior,,,DCIM/arboles_20220912160410022.jpg,"30",./4.png
-3.00176397435864,43.0434121657171,,Fraxinus excelsior,,,DCIM/arboles_20220912160410022.jpg,"25",./4.png
-3.00169727096093,43.0434480075009,,Fraxinus excelsior,,,DCIM/arboles_20220912160410022.jpg,"35",./4.png
-3.00155921030293,43.043526517829,,Fraxinus excelsior,,,DCIM/arboles_20220912160447150.jpg,"30",./4.png
-3.00148785295266,43.0435663418617,,Fraxinus excelsior,,,DCIM/arboles_20220912160447150.jpg,"40",./4.png
-3.00141727111872,43.0436050280377,,Fraxinus excelsior,,,DCIM/arboles_20220912160447150.jpg,"25",./4.png
-3.00134591357321,43.0436442830801,,Fraxinus excelsior,,,DCIM/arboles_20220912160619285.jpg,"20",./4.png
-3.00127688276156,43.0436795557437,,Fraxinus excelsior,,,DCIM/arboles_20220912160619285.jpg,"25",./4.png
-3.00098912465445,43.0438513667428,,Fraxinus excelsior,,,DCIM/arboles_20220912160656385.jpg,"35",./4.png
-3.00090845887263,43.0438894837886,,Fraxinus excelsior,,,DCIM/arboles_20220912160656385.jpg,"30",./4.png
-3.00082688263835,43.0439350568152,,Fraxinus excelsior,,,DCIM/arboles_20220912160809887.jpg,"40",./4.png
-3.00074918805438,43.0439831627498,,Fraxinus excelsior,,,DCIM/arboles_20220912160809887.jpg,"30",./4.png
-3.00063535776896,43.0439957660292,,Fraxinus excelsior,,,DCIM/arboles_20220912160853571.jpg,"30",./4.png
-3.0001782847795,43.0442558358309,,Acer pseudoplatanus,,,DCIM/arboles_20220912161007070.jpg,"40",./5.png
-2.99998168845199,43.0443728128618,,Laurus nobilis,,,DCIM/arboles_20220912161157756.jpg,"25",./26.png
-2.99999128297288,43.0442874404205,,Populus alba,,2 troncos,DCIM/arboles_20220912161409558.jpg,"90",./17.png
-3.00002035285744,43.0437660358419,,Platanus x hispanica,,,DCIM/arboles_20220912161653771.jpg,"20",./18.png
-3.00051072099729,43.0439024657383,,Populus alba,,3 troncos,DCIM/arboles_20220912161812400.jpg,"65",./17.png
-3.00067378530695,43.0439167917732,,Fraxinus excelsior,,,DCIM/arboles_20220912161953203.jpg,"90",./4.png
-3.00054459044047,43.0438192193515,,Populus alba,,,DCIM/arboles_20220912162120032.jpg,"120",./17.png
-3.00000096193571,43.0437358840821,,Populus nigra,,,DCIM/arboles_20220912161653771.jpg,"40",./16.png
-2.99998784536867,43.0437980175239,,Populus nigra,,,DCIM/arboles_20220912161653771.jpg,"30",./16.png
-2.99997391191004,43.043849980788,,Populus nigra,,3 troncos,DCIM/arboles_20220913154050690.jpg,"30",./16.png
-2.99992184660265,43.0440612955115,,Populus nigra,,,DCIM/arboles_20220913154249812.jpg,"30",./16.png
-3.00064755476275,43.0438525733218,,Populus nigra,,,DCIM/arboles_20220913155122618.jpg,"60",./16.png
-3.0007130690936,43.0438648146179,,Fraxinus excelsior,,,DCIM/arboles_20220913155237577.jpg,"70",./4.png
-3.00080917569127,43.0437779799075,,Crataegus monogyna,,,DCIM/arboles_20220913155458092.jpg,"40",./10.png
-3.00066542019349,43.0437459319013,,Populus nigra,,,DCIM/arboles_20220913155610500.jpg,"105",./16.png
-3.00064926046778,43.0437197329687,,Populus nigra,,,DCIM/arboles_20220913155706593.jpg,"80",./16.png
-3.00055648569342,43.0437500849894,,Populus nigra,,,DCIM/arboles_20220913155805092.jpg,"60",./16.png
-3.00055857819589,43.0436843812456,,Populus nigra,,,DCIM/arboles_20220913155858065.jpg,"65",./16.png
-3.00055882992052,43.0436267172081,,Populus nigra,,2 troncos,DCIM/arboles_20220913160044657.jpg,"40",./16.png
-3.00059738340487,43.0435979830843,,Populus nigra,,,DCIM/arboles_20220913160130858.jpg,"70",./16.png
-3.00080497588154,43.0435628705791,,Fraxinus excelsior,,3 troncos,DCIM/arboles_20220913160314877.jpg,"20",./4.png
-3.0008683216674,43.0435397501648,,Populus nigra,,2 troncos,DCIM/arboles_20220913160409988.jpg,"70",./16.png
-3.00104108635427,43.0434940963475,,Fraxinus excelsior,,3 troncos,DCIM/arboles_20220913160544966.jpg,"15",./4.png
-3.00086375477013,43.0436233233352,,Fraxinus excelsior,,4 troncos,DCIM/arboles_20220913160655860.jpg,"20",./4.png
-3.00093200649913,43.0436331706973,,Populus nigra,,,DCIM/arboles_20220913160733613.jpg,"70",./16.png
-3.00092976958477,43.0436889754681,,Populus nigra,,,DCIM/arboles_20220913160825056.jpg,"80",./16.png
-3.00093200798986,43.043731649672,,Populus nigra,,,DCIM/arboles_20220913160850626.jpg,"120",./16.png
-3.00096101706052,43.043770098222,,Fraxinus excelsior,,2 troncos,DCIM/arboles_20220913161052808.jpg,"20",./4.png
-3.00118821298526,43.0436671900904,,Populus nigra,,2 troncos,DCIM/arboles_20220913161720676.jpg,"80",./16.png
-3.0012258945448,43.0435779282299,,Populus nigra,,,DCIM/arboles_20220913162354191.jpg,"120",./16.png
-3.00121914102242,43.0435287608827,,Populus nigra,,2 troncos,DCIM/arboles_20220913162155018.jpg,"70",./16.png
-3.0012272446884,43.0435595579709,,Fraxinus excelsior,,2 troncos,DCIM/arboles_20220913162454817.jpg,"15",./4.png
-3.00121951075917,43.0436002607522,,Fraxinus excelsior,,2 troncos,DCIM/arboles_20220913162638817.jpg,"15",./4.png
-3.00117485861958,43.0436150781777,,Acer pseudoplatanus,,3 troncos,DCIM/arboles_20220913162933468.jpg,"10",./5.png
-3.00115966733603,43.043642778775,,Populus nigra,,,DCIM/arboles_20220913163008008.jpg,"40",./16.png
-3.001115654464,43.0436907062346,,Populus nigra,,2 troncos,DCIM/arboles_20220913163142508.jpg,"60",./16.png
-3.00103565310678,43.0436690841572,,Fraxinus excelsior,,3 troncos,DCIM/arboles_20220913163355409.jpg,"15",./4.png
-3.00104517409808,43.0437142660518,,Fraxinus excelsior,,3 troncos,DCIM/arboles_20220913163445456.jpg,"20",./4.png
-3.00099614197057,43.0437450087423,,Ulmus pumila,,,DCIM/arboles_20220913163700095.jpg,"25",./0.png
-3.00098697917182,43.0437077829529,,Ulmus pumila,,5 troncos,DCIM/arboles_20220913164148667.jpg,"15",./0.png
-3.00097137168259,43.0436992937412,,Fraxinus excelsior,,2 troncos,DCIM/arboles_20220913164243097.jpg,"20",./4.png
-3.00100784574855,43.043685943554,,Populus nigra,,6 troncos,DCIM/arboles_20220913164802751.jpg,30≤50,./16.png
-3.00100563463794,43.0436833880556,,Crataegus monogyna,,3 troncos,DCIM/arboles_20220913164904289.jpg,10≤15,./10.png
-3.00099629777502,43.0436188131192,,Populus nigra,,,DCIM/arboles_20220913165057239.jpg,"80",./16.png
-3.00099761097483,43.0435760510718,,Populus nigra,,,DCIM/arboles_20220913165134538.jpg,"80",./16.png
-3.00108827572438,43.0435825986687,,Populus nigra,,,DCIM/arboles_20220913165443573.jpg,"100",./16.png
-3.00139814355848,43.0434736481016,,Populus nigra,,,DCIM/arboles_20220913165951992.jpg,"90",./16.png
