X,Y,id,ESPECIE,FRECUENCIA,OBSERV,FOTOGRAFIA,CALIBRE,icon_url
-2.99955565070384,43.0406620846719,,Juniperus communis,,,DCIM/arbusto_20220907104757480.jpg,,./0.png
-2.99948975145732,43.0406028435812,,Juniperus communis,,Juniperus y ligustrum,DCIM/arbusto_20220907105124409.jpg,,./0.png
-2.99942125807627,43.0405425015372,,Juniperus communis,,,DCIM/arbusto_20220907105221555.jpg,,./0.png
-2.99943183650557,43.040545036312,,Juniperus communis,,Arbol seco,DCIM/arbusto_20220907105917010.jpg,,./0.png
-2.99898213420892,43.0400726971467,,Hedera helix,,,DCIM/arbusto_20220907110627909.jpg,,./1.png
-2.99889323624082,43.0399773914343,,Ligustrum vulgare,,,DCIM/arbusto_20220907111036067.jpg,,./2.png
-2.99893586497144,43.0403219777741,,Cotoneaster horizontalis,,,DCIM/arbusto_20220907111526772.jpg,,./3.png
-2.99889325317343,43.0403895204751,,Cotoneaster horizontalis,,,DCIM/arbusto_20220907111655779.jpg,,./3.png
-2.9988596404644,43.0403776210284,,Salvia rosmarinus,,,DCIM/arbusto_20220907111730705.jpg,,./4.png
-2.99895218033075,43.0404557079768,,Hedera helix,,,DCIM/arbusto_20220907112124967.jpg,,./1.png
-2.99874974083294,43.0402622779664,,Ligustrum vulgare,,,DCIM/arbusto_20220907113258419.jpg,,./2.png
-2.99874863721457,43.040199062664,,Ligustrum vulgare,,,DCIM/arbusto_20220907113338924.jpg,,./2.png
-2.99844951739416,43.0400529969064,,Ligustrum vulgare,,,DCIM/arbusto_20220907114339682.jpg,,./2.png
-2.99783714236413,43.0392931188489,,Cotoneaster horizontalis,,,DCIM/arbusto_20220907141423749.jpg,,./3.png
-2.99783359682864,43.0391334070509,,Cotoneaster horizontalis,,,DCIM/arbusto_20220907141516067.jpg,,./3.png
-2.99783535397024,43.0390307206911,,Cotoneaster horizontalis,,,DCIM/arbusto_20220907141551333.jpg,,./3.png
-2.99778323957433,43.0390577507802,,Cotoneaster horizontalis,,,DCIM/arbusto_20220907141609141.jpg,,./3.png
-2.99776525114575,43.0389212769065,,Cotoneaster horizontalis,,,DCIM/arbusto_20220907141657858.jpg,,./3.png
-2.99811832695336,43.0391010708954,,Rosaceae,,,DCIM/arbusto_20220907144412859.jpg,,./5.png
-2.99802015342376,43.03854122807,,Juniperus communis,,,DCIM/arbusto_20220907145809655.jpg,,./0.png
-2.99811225642168,43.0385349559783,,Juniperus communis,,,DCIM/arbusto_20220907145835013.jpg,,./0.png
-2.99815177825001,43.0385997048095,,Juniperus communis,,,DCIM/arbusto_20220907145913489.jpg,,./0.png
-2.99818534948476,43.0385605734656,,Juniperus communis,,,DCIM/arbusto_20220907145934270.jpg,,./0.png
-2.99822645315696,43.0386163264743,,Juniperus communis,,,DCIM/arbusto_20220907145951338.jpg,,./0.png
-2.99824663658484,43.0385581514961,,Juniperus communis,,,DCIM/arbusto_20220907150017935.jpg,,./0.png
-2.99813860501854,43.0385542842267,,Cotoneaster horizontalis,,,DCIM/arbusto_20220907150136088.jpg,,./3.png
-2.99806358481151,43.0385600025685,,Cotoneaster horizontalis,,,DCIM/arbusto_20220907150202633.jpg,,./3.png
-2.99822888842955,43.0385936393326,,Cotoneaster horizontalis,,,DCIM/arbusto_20220907150223149.jpg,,./3.png
-2.99829703075809,43.0385964159876,,Juniperus communis,,,DCIM/arbusto_20220907150258525.jpg,,./0.png
-2.99831580539864,43.0385831948102,,Juniperus communis,,,DCIM/arbusto_20220907150322836.jpg,,./0.png
-2.99831695778754,43.0386279581561,,Juniperus communis,,,DCIM/arbusto_20220907150339598.jpg,,./0.png
-2.99835533503863,43.0385928307669,,Juniperus communis,,,DCIM/arbusto_20220907150407241.jpg,,./0.png
-2.99825127147659,43.0386157579545,,Rosaceae,,,DCIM/arbusto_20220907150452102.jpg,,./5.png
-2.9983639412849,43.0386125508953,,Pyracanta coccinea,,,DCIM/arbusto_20220907151119454.jpg,,./6.png
-2.99835054267328,43.0386301374279,,Cotoneaster horizontalis,,,DCIM/arbusto_20220907151149413.jpg,,./3.png
-2.99842577553483,43.0386015379459,,Cotoneaster horizontalis,,,DCIM/arbusto_20220907151213489.jpg,,./3.png
-2.99842874683427,43.0386274111122,,Cotoneaster horizontalis,,,DCIM/arbusto_20220907151232594.jpg,,./3.png
